;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;24/04/2023;0,0200;JRS CAP PROPRIO;16/05/2023 ;1;BMGB4
1;22/12/2022;0,1252;JRS CAP PROPRIO;16/02/2023 ;1;BMGB4
2;21/10/2022;0,2401;JRS CAP PROPRIO;16/11/2022 ;1;BMGB4
3;27/12/2021;0,3155;JRS CAP PROPRIO;18/02/2022 ;1;BMGB4
4;29/12/2020;0,1786;JRS CAP PROPRIO;01/04/2021 ;1;BMGB4
5;19/12/2019;0,2500;JRS CAP PROPRIO;30/04/2020 ;1;BMGB4
6;;;;;;BMGB4
7;2023;0,020;;;;BMGB4
8;2022;0,365;;;;BMGB4
9;2021;0,316;;;;BMGB4
10;2020;0,179;;;;BMGB4
11;2019;0,250;;;;BMGB4
