Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/01/2026;0,4208;JRS CAP PROPRIO;31/03/2026							  ;1;ALLD3
14/11/2025;1,8982;REST CAP DIN;25/11/2025							  ;1;ALLD3
15/08/2025;0,7377;JRS CAP PROPRIO;29/08/2025							  ;1;ALLD3
06/12/2024;1,2971;JRS CAP PROPRIO;29/08/2025							  ;1;ALLD3
15/04/2024;1,0727;JRS CAP PROPRIO;31/07/2024							  ;1;ALLD3
19/12/2023;0,4827;JRS CAP PROPRIO;25/06/2024							  ;1;ALLD3
19/12/2023;0,4827;JRS CAP PROPRIO;25/03/2024							  ;1;ALLD3
27/12/2022;0,3540;JRS CAP PROPRIO;16/06/2023							  ;1;ALLD3
29/04/2022;0,5710;DIVIDENDO;05/07/2022							  ;1;ALLD3
16/12/2021;0,2973;JRS CAP PROPRIO;30/12/2021							  ;1;ALLD3
15/09/2021;0,3371;JRS CAP PROPRIO;30/09/2021							  ;1;ALLD3
15/09/2021;0,0979;DIVIDENDO;30/09/2021							  ;1;ALLD3
15/09/2021;0,0286;DIVIDENDO;30/09/2021							  ;1;ALLD3
;;;;;ALLD3
2026;0,421;;;;ALLD3
2025;2,636;;;;ALLD3
2024;2,370;;;;ALLD3
2023;0,965;;;;ALLD3
2022;0,925;;;;ALLD3
2021;0,761;;;;ALLD3
