Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
15/05/2026;0,1882;JRS CAP PROPRIO;27/05/2026							  ;1;BMOB3
11/12/2025;0,7088;DIVIDENDO;22/12/2025							  ;1;BMOB3
11/12/2025;0,5001;JRS CAP PROPRIO;22/12/2025							  ;1;BMOB3
11/12/2025;0,3816;DIVIDENDO;22/12/2025							  ;1;BMOB3
21/08/2025;0,3555;JRS CAP PROPRIO;01/09/2025							  ;1;BMOB3
24/04/2025;0,6946;DIVIDENDO;09/05/2025							  ;1;BMOB3
17/12/2024;0,4453;JRS CAP PROPRIO;07/01/2025							  ;1;BMOB3
17/12/2024;0,1986;DIVIDENDO;07/01/2025							  ;1;BMOB3
18/12/2023;0,5219;JRS CAP PROPRIO;02/05/2024							  ;1;BMOB3
23/03/2023;0,2333;DIVIDENDO;12/04/2023							  ;1;BMOB3
21/03/2022;0,2024;DIVIDENDO;12/04/2022							  ;1;BMOB3
;;;;;BMOB3
2026;0,188;;;;BMOB3
2025;2,641;;;;BMOB3
2024;0,644;;;;BMOB3
2023;0,755;;;;BMOB3
2022;0,202;;;;BMOB3
