Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
03/06/2026;0,0652;JRS CAP PROPRIO;31/07/2026							  ;1;SMFT3
23/03/2026;0,0651;JRS CAP PROPRIO;30/04/2026							  ;1;SMFT3
05/12/2025;0,8417;JRS CAP PROPRIO;13/01/2026							  ;1;SMFT3
12/09/2025;0,0670;JRS CAP PROPRIO;31/10/2025							  ;1;SMFT3
13/06/2025;0,0670;JRS CAP PROPRIO;31/07/2025							  ;1;SMFT3
24/03/2025;0,0670;JRS CAP PROPRIO;30/04/2025							  ;1;SMFT3
13/12/2024;0,4409;JRS CAP PROPRIO;12/02/2025							  ;1;SMFT3
21/06/2024;0,0853;JRS CAP PROPRIO;31/07/2024							  ;1;SMFT3
11/12/2023;0,1013;JRS CAP PROPRIO;21/12/2023							  ;1;SMFT3
11/10/2023;0,3524;JRS CAP PROPRIO;27/10/2023							  ;1;SMFT3
;;;;;SMFT3
2026;0,130;;;;SMFT3
2025;1,043;;;;SMFT3
2024;0,526;;;;SMFT3
2023;0,454;;;;SMFT3
