;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;9.34%;8.33%;-11.54%;5.43%;7.73%;-28.23%;28.33%;9.62%
2008;-28.36%;-6.45%;-31.40%;12.99%;6.60%;-25.89%;-40.51%;-28.30%;-63.50%;9.76%;14.81%;6.45%;-91.43%
2009;-3.03%;4.38%;-6.59%;83.33%;-7.34%;-1.89%;21.54%;0.00%;32.91%;-11.19%;-3.75%;-3.90%;109.09%
2010;2.03%;-11.93%;2.90%;-11.29%;-1.06%;-1.79%;19.27%;-9.15%;4.36%;6.11%;-0.91%;5.50%;0.00%
2011;-6.38%;-5.26%;1.31%;-3.87%;-6.38%;-7.89%;-8.95%;-1.71%;-2.17%;5.33%;-12.24%;-3.85%;-42.03%
2012;4.50%;11.00%;9.05%;-5.93%;-20.17%;-21.05%;-2.00%;-14.97%;-4.00%;6.15%;-26.83%;-28.89%;-66.86%
2013;39.06%;13.48%;-23.76%;-15.58%;-16.92%;-50.00%;14.81%;-45.16%;41.18%;25.00%;-10.00%;-7.41%;-60.94%
2014;-16.00%;-14.29%;-5.56%;-5.88%;-18.75%;0.00%;7.69%;-7.14%;0.00%;-15.38%;-9.09%;-0.00%;-60.00%
2015;-30.00%;14.29%;-0.00%;-12.50%;-14.29%;-16.67%;-20.00%;-25.00%;0.00%;33.33%;-25.00%;0.00%;-70.00%
2016;0.00%;-33.33%;50.00%;33.33%;-57.50%;1.18%;88.95%;-20.00%;8.08%;-18.15%;-19.57%;-15.68%;-48.00%
2017;44.87%;2.21%;-7.79%;-6.57%;28.64%;-11.33%;-3.08%;0.00%;11.82%;-0.41%;-10.61%;-17.81%;15.38%
2018;10.00%;-3.54%;-4.90%;-6.87%;-66.44%;-42.00%;-10.34%;-23.08%;-15.00%;141.18%;9.76%;4.44%;-70.36%
2019;-17.02%;-5.13%;-0.00%;-39.19%;-16.00%;2.65%;2.58%;-19.10%;0.00%;-8.07%;-4.05%;80.28%;-45.53%
2020;13.67%;-21.31%;-51.97%;45.00%;-12.50%;42.85%;-4.76%;-13.75%;-16.67%;-0.87%;8.77%;3.23%;-40.66%
2021;-10.94%;-10.98%;12.87%;22.81%;98.08%;110.98%;-33.33%;-16.18%;-19.66%;-18.45%;-27.37%;-9.42%;10.62%
2022;2.40%;-25.00%;25.00%;-10.83%;-16.82%;-32.58%;-1.67%;-1.69%;-13.79%;14.00%;-12.28%;-0.00%;-60.00%
2023;-0.00%;-10.00%;-11.11%;-10.00%;-5.56%;-9.12%;6.15%;21.95%;-16.00%;0.00%;27.98%;20.70%;3.80%
2024;-16.31%;-27.38%;2.24%;-7.19%;-11.78%;-11.45%;-0.86%;2.17%;-23.40%;-14.44%;-12.99%;-11.94%;-77.09%
2025;-9.32%;9.35%;-11.97%;-8.74%;-3.19%;-4.40%;-5.75%;-18.29%;0.00%;0.00%;0.00%;0.00%;-43.22%
