Acao;Data;Hora;Descrição;Link
ESPA3;13/07/2026;19:55;Aviso aos Acionistas - Resultado Leilão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544521&descTipo=IPE&CodigoInstituicao=1
ESPA3;02/07/2026;20:06;Aviso aos Acionistas - Leilão de Frações de Ações e Procedimentos para Crédito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541453&descTipo=IPE&CodigoInstituicao=1
ESPA3;01/07/2026;22:28;Comunicado ao Mercado - Renuncia Membros CA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540826&descTipo=IPE&CodigoInstituicao=1
ESPA3;26/06/2026;00:23;Fato Relevante - Oferta Pública de Distribuição Secundária de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538646&descTipo=IPE&CodigoInstituicao=1
ESPA3;22/06/2026;23:36;Aviso aos Acionistas - Oferta Pública de Distribuição Secundária de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537244&descTipo=IPE&CodigoInstituicao=1
ESPA3;22/06/2026;23:14;Fato Relevante - Oferta Publica de Distribuição Secundária de Ações - Magnólia ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537241&descTipo=IPE&CodigoInstituicao=1
ESPA3;15/06/2026;10:39;Aviso aos Acionistas - Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534418&descTipo=IPE&CodigoInstituicao=1
ESPA3;21/05/2026;19:46;Aviso aos Acionistas - Distribuição de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525772&descTipo=IPE&CodigoInstituicao=1
ESPA3;11/05/2026;19:36;Fato Relevante - Potencial Operação - Magnolia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520159&descTipo=IPE&CodigoInstituicao=1
ESPA3;07/05/2026;22:17;Comunicado ao Mercado - Liberação de recursos FINAME;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518333&descTipo=IPE&CodigoInstituicao=1
ESPA3;30/04/2026;20:40;Comunicado ao Mercado - Elevação de Rating - Fitch Ratings;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514279&descTipo=IPE&CodigoInstituicao=1
ESPA3;28/04/2026;21:07;Fato Relevante - Aprovação Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1510261&descTipo=IPE&CodigoInstituicao=1
ESPA3;28/04/2026;21:07;Aviso aos Acionistas - Distribuição de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1510267&descTipo=IPE&CodigoInstituicao=1
ESPA3;27/03/2026;20:08;Proposta de Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1497436&descTipo=IPE&CodigoInstituicao=1
ESPA3;04/03/2026;08:23;Comunicado ao Mercado - Prazo Reenquadramento das ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1485159&descTipo=IPE&CodigoInstituicao=1
ESPA3;02/03/2026;19:32;Comunicado ao Mercado - Prazo Reenquadramento das ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1484223&descTipo=IPE&CodigoInstituicao=1
ESPA3;20/02/2026;19:06;Comunicado ao Mercado - Prazo Reenquadramento das ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480194&descTipo=IPE&CodigoInstituicao=1
ESPA3;06/02/2026;19:58;Fato Relevante - Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1474597&descTipo=IPE&CodigoInstituicao=1
ESPA3;06/02/2026;19:58;Comunicado ao Mercado - Renúncia Conselheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1474600&descTipo=IPE&CodigoInstituicao=1
