;Acao;Data;Hora;Descrição;Link
0;BAHI3;05/05/2023;18:19;Celebração, Alteração ou Rescisão de Acordo de Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1097900&descTipo=IPE&CodigoInstituicao=1
1;BAHI3;14/04/2023;20:19;Aprovação de Aumento de Capital dentro do limite autorizado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1086485&descTipo=IPE&CodigoInstituicao=1
2;BAHI3;31/03/2023;18:37;Renúncias de Diretores da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1081145&descTipo=IPE&CodigoInstituicao=1
3;BAHI3;30/09/2022;18:20;Informe da ocorrência de evento da companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1018670&descTipo=IPE&CodigoInstituicao=1
4;BAHI3;13/06/2022;07:21;Venda de Participação não considerada Fato Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=990252&descTipo=IPE&CodigoInstituicao=1
5;BAHI3;11/03/2022;18:15;Janela para Exercício de Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=953180&descTipo=IPE&CodigoInstituicao=1
6;BAHI3;31/01/2022;19:10;Aquisição de Participação Societária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=936929&descTipo=IPE&CodigoInstituicao=1
7;BAHI3;13/01/2022;18:19;Emissão das Notas Comerciais pela Controlada BRJ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=933243&descTipo=IPE&CodigoInstituicao=1
8;BAHI3;03/01/2022;19:15;Emissão de notas comerciais pela controlada Bahema Educação RJ Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=930282&descTipo=IPE&CodigoInstituicao=1
9;BAHI3;13/12/2021;18:32;Nova janela para exercício do bônus de subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925552&descTipo=IPE&CodigoInstituicao=1
10;BAHI3;29/10/2021;18:36;Fechamento da transação com sociedades controladas pela Anima Holding S.A. para de aquisição das Escolas Internacionais de Florianópolis e de Blumenau e do Colégio Tupy em Joinville;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911494&descTipo=IPE&CodigoInstituicao=1
11;BAHI3;15/10/2021;18:22;Informações do Anexo 30-XXXIII da ICVM 480 - Transação com Parte Relacionada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907802&descTipo=IPE&CodigoInstituicao=1
12;BAHI3;13/09/2021;18:56;Data para exercício dos bônus de subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=900800&descTipo=IPE&CodigoInstituicao=1
13;BAHI3;18/08/2021;18:08;desdobramento de ações ordinárias de emissão da Companhia, na proporção de 1 ação para 5 ações, sem alteração no valor do capital social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=894756&descTipo=IPE&CodigoInstituicao=1
14;BAHI3;29/07/2021;18:10;Aprovação de operação de aquisição das Escolas Internacionais de Florianópolis e de Blumenau e do Colégio Tupy pelo CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=887425&descTipo=IPE&CodigoInstituicao=1
15;BAHI3;19/07/2021;18:33;Bahema Day;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884805&descTipo=IPE&CodigoInstituicao=1
