Acao;Data;Hora;Descrição;Link
FLRY3;29/05/2026;18:15;Fechamento da Aquisição de Femme pelo Fleury;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528672&descTipo=IPE&CodigoInstituicao=1
FLRY3;13/04/2026;21:44;Encerramento das Tratativas Envolvendo Potencial Operação com Porto Seguro e Oncoclínicas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504522&descTipo=IPE&CodigoInstituicao=1
FLRY3;06/04/2026;18:50;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501623&descTipo=IPE&CodigoInstituicao=1
FLRY3;23/03/2026;20:15;Encerramento do Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494048&descTipo=IPE&CodigoInstituicao=1
FLRY3;23/03/2026;07:37;Term Sheet Não Vinculante ? Oncoclínicas e Porto Seguro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493436&descTipo=IPE&CodigoInstituicao=1
FLRY3;02/02/2026;22:01;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1472296&descTipo=IPE&CodigoInstituicao=1
FLRY3;27/11/2025;08:31;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1450365&descTipo=IPE&CodigoInstituicao=1
FLRY3;04/11/2025;18:02;Aquisição do FEMME Laboratório da Mulher (São Paulo ? SP);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1439434&descTipo=IPE&CodigoInstituicao=1
FLRY3;28/10/2025;18:11;Aquisição do LSL (Rio Claro - SP);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1436604&descTipo=IPE&CodigoInstituicao=1
FLRY3;20/10/2025;08:53;Fato Relevante - Notícia Veículada na Mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1433943&descTipo=IPE&CodigoInstituicao=1
