Acao;Data;Hora;Descrição;Link
PLPL3;16/07/2026;17:24; Prévia Operacional 2T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545568&descTipo=IPE&CodigoInstituicao=1
PLPL3;03/07/2026;17:44;Renúncia de membro da Diretoria e contratação de Vice-Presidente de Negócios;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541808&descTipo=IPE&CodigoInstituicao=1
PLPL3;25/06/2026;10:05;Alteração data de pagamento de dividendos.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538240&descTipo=IPE&CodigoInstituicao=1
PLPL3;18/06/2026;18:24;6º Relatório Anual Integrado de Sustentabilidade da Plano&Plano;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536282&descTipo=IPE&CodigoInstituicao=1
PLPL3;08/05/2026;17:32;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518945&descTipo=IPE&CodigoInstituicao=1
PLPL3;17/04/2026;17:55;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1506245&descTipo=IPE&CodigoInstituicao=1
PLPL3;14/04/2026;18:47;Prévia Operacional 1T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504887&descTipo=IPE&CodigoInstituicao=1
PLPL3;08/04/2026;09:09;Indicação dos candidatos do Conselho Fiscal ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502289&descTipo=IPE&CodigoInstituicao=1
PLPL3;13/03/2026;18:15;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1490333&descTipo=IPE&CodigoInstituicao=1
PLPL3;26/02/2026;18:11;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1482586&descTipo=IPE&CodigoInstituicao=1
PLPL3;16/01/2026;18:09;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468048&descTipo=IPE&CodigoInstituicao=1
PLPL3;14/01/2026;18:51;Prévia Operacional 4T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1467224&descTipo=IPE&CodigoInstituicao=1
PLPL3;22/12/2025;20:07;Dividendos Intercalares;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1460619&descTipo=IPE&CodigoInstituicao=1
PLPL3;09/10/2025;18:14;Prévia Operacional 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1431309&descTipo=IPE&CodigoInstituicao=1
PLPL3;31/07/2025;20:11;Liquidação da Operação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406309&descTipo=IPE&CodigoInstituicao=1
PLPL3;11/07/2025;18:34;Relatório de Sustentabilidade 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400353&descTipo=IPE&CodigoInstituicao=1
PLPL3;10/07/2025;20:09;Prévia Operacional 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400075&descTipo=IPE&CodigoInstituicao=1
PLPL3;14/04/2025;18:23;Prévia Operacional 1T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1361341&descTipo=IPE&CodigoInstituicao=1
PLPL3;14/04/2025;10:52;Notícia inverídica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1361107&descTipo=IPE&CodigoInstituicao=1
PLPL3;28/03/2025;22:19;Solicitação de acionistas minoritários para inclusão de candidatos ao Conselho Fiscal da Companhia - AGO 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1354134&descTipo=IPE&CodigoInstituicao=1
PLPL3;24/01/2025;18:26;Aprovação da Distribuição de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1327449&descTipo=IPE&CodigoInstituicao=1
PLPL3;23/01/2025;18:14;Aprovação da Distribuição de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1327004&descTipo=IPE&CodigoInstituicao=1
PLPL3;15/01/2025;18:50;Prévia Operacional 4T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1325319&descTipo=IPE&CodigoInstituicao=1
PLPL3;13/11/2024;18:31;Prévia Operacional 3T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1303566&descTipo=IPE&CodigoInstituicao=1
PLPL3;10/10/2024;21:20;Prévia Operacional 3T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1290804&descTipo=IPE&CodigoInstituicao=1
PLPL3;10/10/2024;20:36;Prévia Operacional 3T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1290786&descTipo=IPE&CodigoInstituicao=1
PLPL3;27/09/2024;18:11;Comunicado ao Mercado - Pode Entrar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1286038&descTipo=IPE&CodigoInstituicao=1
PLPL3;04/09/2024;20:22;Cancelamento de Ações.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1278761&descTipo=IPE&CodigoInstituicao=1
PLPL3;23/08/2024;18:20;2ª emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1275224&descTipo=IPE&CodigoInstituicao=1
PLPL3;15/07/2024;18:25;Prévia Operacional 2T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1259886&descTipo=IPE&CodigoInstituicao=1
PLPL3;24/06/2024;18:26;Relatório de Sustentabilidade 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1252994&descTipo=IPE&CodigoInstituicao=1
PLPL3;30/04/2024;10:00;Eleição de novos Diretores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1229050&descTipo=IPE&CodigoInstituicao=1
PLPL3;11/04/2024;18:18;Prévia Operacional 1T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1221103&descTipo=IPE&CodigoInstituicao=1
PLPL3;16/01/2024;20:38;Prévia Operacional 4T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1183846&descTipo=IPE&CodigoInstituicao=1
PLPL3;15/01/2024;18:25;Aprovação da Distribuição de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1183464&descTipo=IPE&CodigoInstituicao=1
PLPL3;28/12/2023;09:30;Programa Habitacional Pode Entrar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177998&descTipo=IPE&CodigoInstituicao=1
PLPL3;28/12/2023;08:46;Programa Habitacional Pode Entrar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177988&descTipo=IPE&CodigoInstituicao=1
