;Acao;Data;Hora;Descrição;Link
0;KRSA3;19/12/2023;09:43;Otimização da estrutura de capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1175196&descTipo=IPE&CodigoInstituicao=1
1;KRSA3;31/07/2023;21:56;Alteração no calendário de eventos corporativos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1127266&descTipo=IPE&CodigoInstituicao=1
2;KRSA3;04/07/2023;20:45;Alteração presidência do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1119409&descTipo=IPE&CodigoInstituicao=1
3;KRSA3;01/06/2023;10:07;Notícia veiculada na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1108621&descTipo=IPE&CodigoInstituicao=1
4;KRSA3;21/03/2023;22:07;Notícia em jornal;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1075599&descTipo=IPE&CodigoInstituicao=1
5;KRSA3;21/02/2023;21:45;SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1063606&descTipo=IPE&CodigoInstituicao=1
6;KRSA3;13/02/2023;18:41;Liberação negociação varejo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1059851&descTipo=IPE&CodigoInstituicao=1
7;KRSA3;01/02/2023;21:03;Renúncia do Diretor de Suprimentos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1054351&descTipo=IPE&CodigoInstituicao=1
8;KRSA3;22/01/2023;20:53;Alteração CFO e DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1051281&descTipo=IPE&CodigoInstituicao=1
9;KRSA3;22/12/2022;22:34;Cessão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1044081&descTipo=IPE&CodigoInstituicao=1
10;KRSA3;10/10/2022;18:08;Conclusão da 2° Emissão de Debêntures do Hospital Anchieta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1021153&descTipo=IPE&CodigoInstituicao=1
11;KRSA3;15/09/2022;13:41;Renúncia Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1015790&descTipo=IPE&CodigoInstituicao=1
12;KRSA3;14/09/2022;21:44;Renúncia de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1015714&descTipo=IPE&CodigoInstituicao=1
13;KRSA3;06/09/2022;18:07;2° Emissão de Debêntures do H. Anchieta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1013389&descTipo=IPE&CodigoInstituicao=1
14;KRSA3;01/09/2022;20:54;Closing CCRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1012593&descTipo=IPE&CodigoInstituicao=1
15;KRSA3;26/07/2022;19:48;Aquisição CCRI I Hospital Encore;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1000428&descTipo=IPE&CodigoInstituicao=1
16;KRSA3;20/06/2022;21:06;Emissão de Ações - SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=991928&descTipo=IPE&CodigoInstituicao=1
17;KRSA3;20/06/2022;21:06;Emissão de Ações - SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=991929&descTipo=IPE&CodigoInstituicao=1
18;KRSA3;09/05/2022;19:36;Encerramento OP Debentures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=978766&descTipo=IPE&CodigoInstituicao=1
19;KRSA3;11/04/2022;09:58;SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966111&descTipo=IPE&CodigoInstituicao=1
20;KRSA3;11/04/2022;09:58;SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966112&descTipo=IPE&CodigoInstituicao=1
21;KRSA3;10/04/2022;19:07;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966034&descTipo=IPE&CodigoInstituicao=1
22;KRSA3;10/04/2022;19:07;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966035&descTipo=IPE&CodigoInstituicao=1
23;KRSA3;08/04/2022;21:02;Conclusão de Aquisição IRT;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=965646&descTipo=IPE&CodigoInstituicao=1
