Acao;Data;Hora;Descrição;Link
RDOR3;13/07/2026;21:01;Fechamento do Acordo Atlântica D?Or São Conrado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544527&descTipo=IPE&CodigoInstituicao=1
RDOR3;25/06/2026;20:00;Distribuição de Juros Sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538611&descTipo=IPE&CodigoInstituicao=1
RDOR3;22/06/2026;18:28;Distribuição de Juros Sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537134&descTipo=IPE&CodigoInstituicao=1
RDOR3;10/06/2026;22:18;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533440&descTipo=IPE&CodigoInstituicao=1
RDOR3;26/05/2026;08:18;Acordo Atlântica Hospital São Conrado D?Or;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526683&descTipo=IPE&CodigoInstituicao=1
RDOR3;31/03/2026;21:18;Reapresentacao do Boletim de Voto a Distancia e da Proposta da Administracao;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499379&descTipo=IPE&CodigoInstituicao=1
RDOR3;23/03/2026;18:25;Distribuição de Juros Sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493831&descTipo=IPE&CodigoInstituicao=1
RDOR3;06/03/2026;18:30;Habilitação Medicina;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486817&descTipo=IPE&CodigoInstituicao=1
RDOR3;30/01/2026;19:51;Fechamento do Acordo Atlântica D Or Glória;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471768&descTipo=IPE&CodigoInstituicao=1
RDOR3;29/12/2025;18:57;REFERENTE À DISPONIBILIZAÇÃO DO RELATÓRIO DE CLASSIFICAÇÃO DE RISCO (RATING) NO ÂMBITO DA OFERTA DE DISTRIBUIÇÃO PÚBLICA DA 39ª EMISSÃO DE DEBÊNTURES SIMPLES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462075&descTipo=IPE&CodigoInstituicao=1
