Acao;Data;Hora;Descrição;Link
PDGR3;13/07/2026;19:22;Substituição do Diretor Presidente e DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544515&descTipo=IPE&CodigoInstituicao=1
PDGR3;01/06/2026;20:19;Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1529540&descTipo=IPE&CodigoInstituicao=1
PDGR3;15/04/2026;23:56;Renúncia do Presidente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505436&descTipo=IPE&CodigoInstituicao=1
PDGR3;28/01/2026;20:30;Grupamento - Leilão das Frações realizado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470862&descTipo=IPE&CodigoInstituicao=1
PDGR3;27/01/2026;20:52;Grupamento - Leilão das Frações realizado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470500&descTipo=IPE&CodigoInstituicao=1
PDGR3;20/01/2026;19:41;Grupamento de Ações: Leilão de Frações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468686&descTipo=IPE&CodigoInstituicao=1
PDGR3;18/11/2025;11:40;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446701&descTipo=IPE&CodigoInstituicao=1
PDGR3;17/11/2025;19:54;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446585&descTipo=IPE&CodigoInstituicao=1
PDGR3;14/10/2025;11:10;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432422&descTipo=IPE&CodigoInstituicao=1
PDGR3;13/10/2025;21:47;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432306&descTipo=IPE&CodigoInstituicao=1
PDGR3;13/10/2025;21:47;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432308&descTipo=IPE&CodigoInstituicao=1
PDGR3;02/10/2025;23:26;Fim do prazo para exercício do direito de preferência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429166&descTipo=IPE&CodigoInstituicao=1
PDGR3;02/10/2025;23:26;Homologação do Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429167&descTipo=IPE&CodigoInstituicao=1
PDGR3;02/10/2025;20:08;Fim do prazo para exercício do direito de preferência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429138&descTipo=IPE&CodigoInstituicao=1
PDGR3;02/10/2025;20:08;Homologação do Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429140&descTipo=IPE&CodigoInstituicao=1
PDGR3;08/08/2025;14:49;Atualização sobre Aumento de Capital Social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1410395&descTipo=IPE&CodigoInstituicao=1
PDGR3;07/08/2025;23:03;Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1410107&descTipo=IPE&CodigoInstituicao=1
