;Acao;Data;Hora;Descrição;Link
0;HYPE3;04/02/2026;18:39;Aumento de capital da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1473201&descTipo=IPE&CodigoInstituicao=1
1;HYPE3;03/02/2026;19:22;Aumento de capital da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1472750&descTipo=IPE&CodigoInstituicao=1
2;HYPE3;11/12/2025;19:01;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456254&descTipo=IPE&CodigoInstituicao=1
3;HYPE3;09/12/2025;20:16;21ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1455038&descTipo=IPE&CodigoInstituicao=1
4;HYPE3;23/09/2025;18:31;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1426015&descTipo=IPE&CodigoInstituicao=1
5;HYPE3;07/08/2025;08:01;Aprovação da 20a Emissão de Debêntures da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1409188&descTipo=IPE&CodigoInstituicao=1
6;HYPE3;07/07/2025;18:30;Celebração, Alteração ou Rescisão de Acordo de Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1398436&descTipo=IPE&CodigoInstituicao=1
7;HYPE3;17/06/2025;19:27;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1391488&descTipo=IPE&CodigoInstituicao=1
8;HYPE3;18/04/2025;10:34;Confirmação de desistência de candidatura de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362932&descTipo=IPE&CodigoInstituicao=1
9;HYPE3;16/04/2025;21:54;Aviso Aos Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362302&descTipo=IPE&CodigoInstituicao=1
10;HYPE3;16/04/2025;19:42;Desistência de candidatura de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362260&descTipo=IPE&CodigoInstituicao=1
