;Acao;Data;Hora;Descrição;Link
0;IGBR3;12/06/2023;19:06;Cancelamento de Registro de Companhia Aberta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1112609&descTipo=IPE&CodigoInstituicao=1
1;IGBR3;23/05/2023;09:36;Oscilação Atípica do valor das ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1105379&descTipo=IPE&CodigoInstituicao=1
2;IGBR3;20/05/2023;09:33;Sentença que declarou o encerramento da Recuperação Judicial da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1104834&descTipo=IPE&CodigoInstituicao=1
3;IGBR3;04/05/2023;20:50;Resultado do Leilão da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1097136&descTipo=IPE&CodigoInstituicao=1
4;IGBR3;03/05/2023;15:52;Esclarecimentos adicionais OPA - Preço Corrigido para fins do Leilão ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1096025&descTipo=IPE&CodigoInstituicao=1
5;IGBR3;02/05/2023;20:37;Esclarecimentos aos Acionistas sobre a OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1095464&descTipo=IPE&CodigoInstituicao=1
6;IGBR3;24/04/2023;00:19;Esclarecimentos da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1088533&descTipo=IPE&CodigoInstituicao=1
7;IGBR3;03/04/2023;18:07;Disponibilização do Edital da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1081962&descTipo=IPE&CodigoInstituicao=1
8;IGBR3;30/03/2023;08:20;Revogação da suspensão da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1080021&descTipo=IPE&CodigoInstituicao=1
9;IGBR3;17/03/2023;18:23;Alteração do Valor da Ação de acordo com o novo Laudo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1074341&descTipo=IPE&CodigoInstituicao=1
10;IGBR3;17/03/2023;11:36;Novo Laudo ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1074075&descTipo=IPE&CodigoInstituicao=1
11;IGBR3;03/03/2023;22:55;Esclarecimentos aos Acionistas e ao Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1068647&descTipo=IPE&CodigoInstituicao=1
12;IGBR3;06/02/2023;18:12;Esclarecimentos OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1055784&descTipo=IPE&CodigoInstituicao=1
13;IGBR3;02/02/2023;08:14;Esclarecimentos aos Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1054442&descTipo=IPE&CodigoInstituicao=1
14;IGBR3;23/01/2023;08:04;Depósito do Crédito do IPI, pgto. comprador da UPI, quitação da dívida Tributária da Cia. e pgto.dos assessores, advogados e prestadores servs.atuantes na Rec.Judicial.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1051283&descTipo=IPE&CodigoInstituicao=1
15;IGBR3;16/01/2023;08:19;Suspensão da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1049913&descTipo=IPE&CodigoInstituicao=1
16;IGBR3;17/10/2022;18:26;Na AGESP, os acionistas rejeitaram por unanimidade de votos dos presentes, a realização de nova avaliação da Companhia para os fins da OPA.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1022578&descTipo=IPE&CodigoInstituicao=1
17;IGBR3;17/10/2022;07:59;A Ofertante informa de que o preço por ação a ser pago no âmbito da OPA, inicialmente proposto em R$ 40,51 será aumentado voluntariamente com uma parcela adicional contingente.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1022375&descTipo=IPE&CodigoInstituicao=1
18;IGBR3;23/09/2022;18:46;Convocação para Assembleia Especial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1017477&descTipo=IPE&CodigoInstituicao=1
19;IGBR3;14/09/2022;08:43;Esclarecimentos Adicionais referentes sobre a OPA.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1015519&descTipo=IPE&CodigoInstituicao=1
20;IGBR3;09/09/2022;18:54;pedido de registro de oferta pública de aquisição de ações ordinárias de emissão da Companhia, visando ao cancelamento de registro de companhia aberta da Cia perante a CVM.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1014636&descTipo=IPE&CodigoInstituicao=1
21;IGBR3;08/07/2022;09:03;Transação junto à União Federal, por meio da Procuradoria Geral da Fazenda Nacional.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996434&descTipo=IPE&CodigoInstituicao=1
22;IGBR3;20/06/2022;16:27;A publ. 17 de junho de 2022 (AGO), será postergada, e, assim que nova data seja designada, serão realizadas as publicações exigidas pela legislação aplicável ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=991808&descTipo=IPE&CodigoInstituicao=1
23;IGBR3;22/03/2022;09:16;O STF deu provimento ao Recurso Extraordinário com Agravo, reconhecendo a repercussão geral e a constitucionalidade da discussão acerca da propriedade da marca ?IPHONE? no Brasil.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=956685&descTipo=IPE&CodigoInstituicao=1
24;IGBR3;27/12/2021;14:00;Esclarecimentos adicionais sobre implementação da operação de grupamento e simultâneo desdobramento de suas ações.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=928946&descTipo=IPE&CodigoInstituicao=1
25;IGBR3;30/11/2021;19:14;Informações acerca da implementação da operação de agrupamento e simultâneo desdobramento de suas ações.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921089&descTipo=IPE&CodigoInstituicao=1
26;IGBR3;24/11/2021;11:37;Esclarecimentos sobre a operação de grupamento e simultâneo desdobramento de suas ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919942&descTipo=IPE&CodigoInstituicao=1
27;IGBR3;21/10/2021;18:06; Aprovação em Assembleia Geral Extraordinária realizada em 21/12/2021da proposta de grupamento e seguido desdobramento das ações da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=909159&descTipo=IPE&CodigoInstituicao=1
28;IGBR3;30/09/2021;09:19;Proposta de grupamento das ações de emissão da Companhia, na proporção de 1.000 (um mil) ações para 1 (uma) nova ação e simultâneo desdobramento das ações à razão de 1 (uma) ação para 100 (cem) novas ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904367&descTipo=IPE&CodigoInstituicao=1
29;IGBR3;21/06/2021;23:13;Prazo para disponibilização das demonstrações financeiras de 31-12-2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877728&descTipo=IPE&CodigoInstituicao=1
30;IGBR3;09/06/2021;18:04;informar aos seus acionistas, ao mercado e demais interessados, que restou frustrada a mediação realizada entre a Companhia e a Apple no âmbito do STF, não tendo havido acordo entre as partes.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=875049&descTipo=IPE&CodigoInstituicao=1
