Acao;Data;Hora;Descrição;Link
BSLI3;17/07/2026;21:44;Fato Relevante - Atualização sobre Operação Divulgada em 20 de abril de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546080&descTipo=IPE&CodigoInstituicao=1
BSLI3;02/07/2026;21:57;Fato Relevante - Posse DIPES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541473&descTipo=IPE&CodigoInstituicao=1
BSLI3;23/06/2026;20:08;Operação Parasitas - 23.06.2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537725&descTipo=IPE&CodigoInstituicao=1
BSLI3;28/05/2026;21:21;Fato Relevante - Acordo FGC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528228&descTipo=IPE&CodigoInstituicao=1
BSLI3;27/05/2026;18:57; Fato Relevante ? Aumento de Capital do BRB Homologação Parcial e Subscrição de Sobras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527541&descTipo=IPE&CodigoInstituicao=1
BSLI3;05/05/2026;21:31;Posse - Diretor DIAGO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1516374&descTipo=IPE&CodigoInstituicao=1
BSLI3;27/04/2026;22:07;Aprovação do Estatuto Social da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1509444&descTipo=IPE&CodigoInstituicao=1
BSLI3;22/04/2026;21:09;Aviso aos Acionistas - Anexo E;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507416&descTipo=IPE&CodigoInstituicao=1
BSLI3;22/04/2026;21:09;Fato Relevante - Aprovação dos itens da AGE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507417&descTipo=IPE&CodigoInstituicao=1
BSLI3;20/04/2026;22:44;Assinatura de MOU Quadra;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1506735&descTipo=IPE&CodigoInstituicao=1
BSLI3;10/04/2026;22:12;Destituição e indicação de estatutários;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504128&descTipo=IPE&CodigoInstituicao=1
BSLI3;08/04/2026;22:32;Fato Relevante - Posse de membro no CONSAD;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502769&descTipo=IPE&CodigoInstituicao=1
BSLI3;08/04/2026;13:00;Aumento de Capital - Anexo C da Resolução da CVM nº 81/2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502386&descTipo=IPE&CodigoInstituicao=1
BSLI3;07/04/2026;20:41;Fato Relevante sobre Relatório Final da Comissão Independente de Investigação conduzido e elaborado pelas contratadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502223&descTipo=IPE&CodigoInstituicao=1
BSLI3;02/04/2026;19:41;Comunicado ao Mercado - Petição protocolada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500996&descTipo=IPE&CodigoInstituicao=1
