Acao;Data;Hora;Descrição;Link
IRBR3;21/07/2026;18:13;2T26 Período de Silêncio e Vedação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546652&descTipo=IPE&CodigoInstituicao=1
IRBR3;23/06/2026;18:51;Transferência de Portfólio - Londres;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537691&descTipo=IPE&CodigoInstituicao=1
IRBR3;08/06/2026;19:31;Expansão Internacional ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1532033&descTipo=IPE&CodigoInstituicao=1
IRBR3;03/06/2026;09:43;Ampliação da atuação no mercado de seguros;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530128&descTipo=IPE&CodigoInstituicao=1
IRBR3;03/06/2026;08:26;Ampliação da atuação no mercado de seguros;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530103&descTipo=IPE&CodigoInstituicao=1
IRBR3;01/06/2026;08:13;Conclusão das obrigações com o DoJ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528997&descTipo=IPE&CodigoInstituicao=1
IRBR3;24/04/2026;18:13;PAGAMENTO DE JUROS SOBRE CAPITAL PRÓPRIO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508607&descTipo=IPE&CodigoInstituicao=1
IRBR3;16/04/2026;18:16;1T26 IRB Período de Silêncio e Vedação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505775&descTipo=IPE&CodigoInstituicao=1
IRBR3;13/04/2026;19:31;Valor atualizado dos proventos por ação pela taxa Selic até 17.04.2026 (Data de pagamento).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504486&descTipo=IPE&CodigoInstituicao=1
IRBR3;06/04/2026;17:33;Atualização da Data-Base. ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501478&descTipo=IPE&CodigoInstituicao=1
IRBR3;01/04/2026;20:02;Pagamento de Juros Sobre Capital Próprio. ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500223&descTipo=IPE&CodigoInstituicao=1
IRBR3;31/03/2026;21:51;Dividendos AGOE 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499428&descTipo=IPE&CodigoInstituicao=1
IRBR3;31/03/2026;20:56;Alteração na Diretoria Estatutária.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499360&descTipo=IPE&CodigoInstituicao=1
IRBR3;13/03/2026;19:43;Apresentação dos temas da AGOE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1490425&descTipo=IPE&CodigoInstituicao=1
IRBR3;25/02/2026;20:55;Renúncia de membro do Comitê de Auditoria.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1482187&descTipo=IPE&CodigoInstituicao=1
IRBR3;12/02/2026;21:28;Comunicação Sobre Demanda Societária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1477356&descTipo=IPE&CodigoInstituicao=1
IRBR3;28/01/2026;18:44;4T25 IRB Período de Silêncio e Vedação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470784&descTipo=IPE&CodigoInstituicao=1
IRBR3;15/12/2025;20:00;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457667&descTipo=IPE&CodigoInstituicao=1
IRBR3;10/11/2025;20:20;Eleição de membro do Comitê de Auditoria Estatutário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1443179&descTipo=IPE&CodigoInstituicao=1
IRBR3;06/11/2025;18:37;Política de Gestão Ambiental e Climática;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1441222&descTipo=IPE&CodigoInstituicao=1
IRBR3;27/10/2025;18:54;3T25 Período de Silêncio e Vedação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1436216&descTipo=IPE&CodigoInstituicao=1
