;Acao;Data;Hora;Descrição;Link
0;SAPR3;11/12/2023;20:13;Deliberação, pela Agepar, sobre o requerimento da Sanepar para comprovação da capacidade econômico-financeira;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1172254&descTipo=IPE&CodigoInstituicao=1
1;SAPR3;30/11/2023;18:34;Aprovação, pela 7ª AGE das MRAEs do Paraná, do requerimento para adequação e regularização dos contratos provisórios por meio de prestação direta regionalizada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1167846&descTipo=IPE&CodigoInstituicao=1
2;SAPR3;28/11/2023;18:10;Convocação dos membros dos Colegiados Microrregionais para a 7ª AGE das MRAEs do Estado do Paraná;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1167034&descTipo=IPE&CodigoInstituicao=1
3;SAPR3;17/11/2023;08:38;Reabertura da Consulta Pública das PPPs da Microrregiões Centro-Leste (MRAE-2) e Oeste (MRAE-3);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1163828&descTipo=IPE&CodigoInstituicao=1
4;SAPR3;14/11/2023;18:51;Assinatura de Memorando de Entendimento entre Sanepar e ESSAP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1162699&descTipo=IPE&CodigoInstituicao=1
5;SAPR3;14/11/2023;18:40;Assinatura de Memorando de Entendimento e Cooperação Interinstitucional entre Sanepar, Paraná e Alto Paraná (Paraguay);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1162695&descTipo=IPE&CodigoInstituicao=1
6;SAPR3;10/11/2023;23:11;Aprovação da capacidade econômico-financeira pelo CA e protocolo deste processo junto à AGEPAR e ANA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1161471&descTipo=IPE&CodigoInstituicao=1
7;SAPR3;10/11/2023;18:03;Aprovação da capacidade econômico-financeira pelo CA e protocolo deste processo junto à AGEPAR e ANA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1161175&descTipo=IPE&CodigoInstituicao=1
8;SAPR3;08/11/2023;18:23;Autorização de estruturação de operação de emissão de debêntures.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1159453&descTipo=IPE&CodigoInstituicao=1
9;SAPR3;08/11/2023;18:01;Aprovação, pelo Conselho de Administração, do Plano Plurianual de Investimentos 2024 a 2028.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1159437&descTipo=IPE&CodigoInstituicao=1
10;SAPR3;31/10/2023;18:09;Eleição do Diretor de Inovação e Novos Negócios;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1156130&descTipo=IPE&CodigoInstituicao=1
11;SAPR3;27/10/2023;18:05;Comunicado ao Mercado - Assinatura do Contrato da PPP da MRAE-1;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1155288&descTipo=IPE&CodigoInstituicao=1
12;SAPR3;27/10/2023;08:11;Participação de executivo em evento - Fórum Economia Circular ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1154915&descTipo=IPE&CodigoInstituicao=1
13;SAPR3;23/10/2023;18:56;Aprovação, pelo CA, da proposta de requerimento às MRAEs para adequação de contratos provisórios;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1153587&descTipo=IPE&CodigoInstituicao=1
14;SAPR3;23/10/2023;09:24;Medidas de apoio a população nos municípios em situação de emergência no Paraná;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1153407&descTipo=IPE&CodigoInstituicao=1
15;SAPR3;10/10/2023;18:18;Aprovação da proposta de prorrogação e uniformização de prazos contratuais pela 6ª AGE das Microrregiões do Estado do Paraná;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1150486&descTipo=IPE&CodigoInstituicao=1
