;Acao;Data;Hora;Descrição;Link
0;PGMN3;05/02/2026;19:02;Resultado do exercício do direito de preferência e abertura do prazo para subscrição de sobras em aumento de capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1473845&descTipo=IPE&CodigoInstituicao=1
1;PGMN3;23/12/2025;18:18;Atualização Aumento de Capital e JCP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461137&descTipo=IPE&CodigoInstituicao=1
2;PGMN3;18/12/2025;09:36;Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458886&descTipo=IPE&CodigoInstituicao=1
3;PGMN3;16/12/2025;18:22;Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458108&descTipo=IPE&CodigoInstituicao=1
4;PGMN3;06/11/2025;09:05;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1440712&descTipo=IPE&CodigoInstituicao=1
5;PGMN3;01/10/2025;05:05;Fixação do preço por ação da oferta pública subsequente de distribuição primária e secundária de ações da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428093&descTipo=IPE&CodigoInstituicao=1
6;PGMN3;22/09/2025;19:14;Oferta Pública de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425613&descTipo=IPE&CodigoInstituicao=1
7;PGMN3;22/09/2025;18:08;Oferta Pública de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425531&descTipo=IPE&CodigoInstituicao=1
8;PGMN3;22/09/2025;09:31;Oferta Pública de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425215&descTipo=IPE&CodigoInstituicao=1
9;PGMN3;15/09/2025;19:29;Terceiro Período de Exercício de Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1423717&descTipo=IPE&CodigoInstituicao=1
10;PGMN3;15/09/2025;18:23;Terceiro Período de Exercício de Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1423632&descTipo=IPE&CodigoInstituicao=1
11;PGMN3;15/09/2025;09:24;Potencial Oferta Pública de Ações e Descontinuidade de Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1423380&descTipo=IPE&CodigoInstituicao=1
12;PGMN3;20/06/2025;09:58;8ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1392127&descTipo=IPE&CodigoInstituicao=1
13;PGMN3;18/06/2025;20:45;4ª Emissão de Notas Comerciais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1392038&descTipo=IPE&CodigoInstituicao=1
14;PGMN3;16/06/2025;12:50;Resgate Antecipado - 7° Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1390817&descTipo=IPE&CodigoInstituicao=1
15;PGMN3;04/04/2025;09:14;Segundo Período de Exercício de Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1357677&descTipo=IPE&CodigoInstituicao=1
16;PGMN3;26/03/2025;19:33;Resultado de Subscrições de Sobras e Homologação do Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1352199&descTipo=IPE&CodigoInstituicao=1
17;PGMN3;26/03/2025;19:21;Homologação Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1352198&descTipo=IPE&CodigoInstituicao=1
18;PGMN3;07/03/2025;18:40;Início do período de subscrição de sobras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1343869&descTipo=IPE&CodigoInstituicao=1
19;PGMN3;20/01/2025;17:05;Atualização Aumento de Capital e JCP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1326195&descTipo=IPE&CodigoInstituicao=1
20;PGMN3;08/01/2025;18:21;Aumento de Capital em decorrência do exercício de bônus de subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1323138&descTipo=IPE&CodigoInstituicao=1
21;PGMN3;19/12/2024;18:23;Declaração de JCP e Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317644&descTipo=IPE&CodigoInstituicao=1
22;PGMN3;19/12/2024;18:12;Declaração de JCP e Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317616&descTipo=IPE&CodigoInstituicao=1
23;PGMN3;16/12/2024;19:28;Divulgação de Projeção;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1316100&descTipo=IPE&CodigoInstituicao=1
24;PGMN3;16/12/2024;19:28;Declaração de JCP e Aumento de Capital Privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1316107&descTipo=IPE&CodigoInstituicao=1
